Nick Rubando,Democratic,Ohio,5,NickRubando,Campaign
Shawna Roberts,Democratic,Ohio,6,RobertsOhioD6,Campaign
Quentin Potter,Democratic,Ohio,7,quentinforoh7,Campaign
Brandon Lape,Libertarian,Ohio,7,LapeforOhio,Campaign
Vanessa Enoch,Democratic,Ohio,8,DrVEnoch,Campaign
Rob Weber,Republican,Ohio,9,WestPointWeber,Campaign
Desiree Tims,Democratic,Ohio,10,TimsDesiree,Campaign
Laverne Gore,Republican,Ohio,11,GoreLaverne,Campaign
Alaina Shearer,Democratic,Ohio,12,alainashearer,Campaign
John S. Stewart,Libertarian,Ohio,12,Missing,Missing
Christina Hagan,Republican,Ohio,13,RepHagan,Campaign
Michael Fricke,Libertarian,Ohio,13,None,None
Hillary O'Connor Mueri,Democratic,Ohio,14,HillaryMueri,Campaign
Joel Newby,Democratic,Ohio,15,NewbyOH15,Campaign
Aaron Paul Godfrey,Democratic,Ohio,16,Missing,Missing
Kojo Asamoa-Caesar,Democratic,Oklahoma,1,kojoforcongress,Campaign
Evelyn Rogers,Independent,Oklahoma,1,None,None
Danyell Lanier,Democratic,Oklahoma,2,danyell_lanier,Campaign
Richie Castaldo,Libertarian,Oklahoma,2,Missing,Missing
Zoe Midyett,Democratic,Oklahoma,3,Missing,Missing
Mary Brannon,Democratic,Oklahoma,4,ElectBrannon,Campaign
Bob White,Libertarian,Oklahoma,4,None,None
Kendra Horn,Democratic,Oklahoma,5,HornForCongress,Campaign
Christopher Christensen,Republican,Oregon,1,None,None
Alex Spenser,Democratic,Oregon,2,spenser2020,Campaign
Robert Werch,Libertarian,Oregon,2,RawFlyer,Personal
Joanna Harbour,Republican,Oregon,3,joanna4oregon,Campaign
Alex DiBlasi,Pacific Green,Oregon,3,DiBlasi4Oregon,Campaign
Josh Solomon,Libertarian,Oregon,3,None,None
Alek Skarlatos,Republican,Oregon,4,alekskarlatos,Campaign
Daniel Hoffay,Pacific Green,Oregon,4,kogwonton,Personal
Amy Ryan Courser,Republican,Oregon,5,AmyforOregon,Campaign
Matthew James Rix,Libertarian,Oregon,5,Missing,Missing
Christina Finello,Democratic,Pennsylvania,1,FinelloForPA,Campaign
David Torres,Republican,Pennsylvania,2,None,None
Michael Harvey,Republican,Pennsylvania,3,FriendsHarvey,Campaign
Kathy Barnette,Republican,Pennsylvania,4,kathy4truth,Campaign
Dasha Pruett,Republican,Pennsylvania,5,DashaPruett,Campaign
John Emmons,Republican,Pennsylvania,6,Emmons4Congress,Campaign
Lisa Scheller,Republican,Pennsylvania,7,SchellerforPA,Campaign
Jim Bognet,Republican,Pennsylvania,8,Bognet4congress,Campaign
Gary Wegman,Democratic,Pennsylvania,9,DrGaryWegman,Campaign
Eugene DePasquale,Democratic,Pennsylvania,10,DePasqualePA,Campaign
Sarah Hammond,Democratic,Pennsylvania,11,sarahforus,Campaign
Lee Griffin,Democratic,Pennsylvania,12,None,None
Todd Rowley,Democratic,Pennsylvania,13,ToddRowleyPA13,Campaign
Bill Marx,Democratic,Pennsylvania,14,Missing,Missing
Robert Williams,Democratic,Pennsylvania,15,williamsfor15,Campaign
Kristy Gnibus,Democratic,Pennsylvania,16,kristy4pa,Campaign
Sean Parnell,Republican,Pennsylvania,17,SeanParnellUSA,Campaign
Luke Negron,Republican,Pennsylvania,18,LukeEdison20,Campaign
Jeffrey Lemire,Independent,Rhode Island,1,None,None
Frederick Wysocki,Independent,Rhode Island,1,None,None
Robert Lancia,Republican,Rhode Island,2,BobLancia,Campaign
Joe Cunningham,American politician,South Carolina,1,JoeCunninghamSC,Campaign
Adair Boroughs,Democratic,South Carolina,2,Missing,Missing
Kathleen Wright,Constitution,South Carolina,2,None,None
Hosea Cleveland,Democratic,South Carolina,3,ClevelandHosea,Campaign
Kim Nelson,Democratic,South Carolina,4,KimforSC,Campaign
Michael Chandler,Constitution,South Carolina,4,None,None
Moe Brown,Democratic,South Carolina,5,MoeBrownSC,Campaign
John McCollum,Republican,South Carolina,6,MccollumFor,Campaign
Mark Hackett,Constitution,South Carolina,6,None,None
Melissa Watson,Democratic,South Carolina,7,melissawatsonf1,Campaign
Randy Luallin,Libertarian,South Dakota,1,None,None
Blair Walsingham,Democratic,Tennessee,1,BlairWalsingham,Campaign
Steve Holder,Independent,Tennessee,1,SteveHolder_,Campaign
Renee Hoyos,Democratic,Tennessee,2,HoyosInTheHouse,Campaign
Matthew Campbell,Independent,Tennessee,2,None,None
Meg Gorman,Democratic,Tennessee,3,Meg4Congress,Campaign
Amber Hysell,Independent,Tennessee,3,hysell2020,Campaign
Keith Sweitzer,Independent,Tennessee,3,Missing,Missing
Christopher J. Hale,Democratic,Tennessee,4,Missing,Missing
Christopher Finley,Democratic,Tennessee,6,None,None
Christopher Monday,Independent,Tennessee,6,CMonday4Liberty,Campaign
Kiran Sreepada,Democratic,Tennessee,7,Kiran4congress,Campaign
Ronald Brown,Independent,Tennessee,7,RonaldB35121782,Campaign
"Scott Vieira, Jr.",Independent,Tennessee,7,Missing,Missing
Erika Stotts Pearson,Democratic,Tennessee,8,erika_stotts,Campaign
James Hart,Independent,Tennessee,8,None,None
Jon Dillard,Independent,Tennessee,8,JonDillard_TN8,Campaign
Charlotte Bergmann,Republican,Tennessee,9,ElectBergmann,Campaign
Dennis Clark,Independent,Tennessee,9,dennisdacomic,Personal
Bobby Lyons,Independent,Tennessee,9,None,None
Hank Gilbert,Democratic,Texas,1,Hank4Texas,Campaign
Sima Ladjevardian,Democratic,Texas,2,SimaforTX,Campaign
Elliott Scheirman,Libertarian,Texas,2,VoteScheirman,Campaign
Lulu Seikaly,Democratic,Texas,3,LuluForTexas,Campaign
Christopher Claytor,Libertarian,Texas,3,None,None
Russell Foster,Democratic,Texas,4,RussellFosterTX,Campaign
Lou Antonelli,Libertarian,Texas,4,LouAntonelli,Campaign
Carolyn Salter,Democratic,Texas,5,SalterforTexas,Campaign
Kevin Hale,Libertarian,Texas,5,HaleGive,Campaign
Stephen Daniel,Democratic,Texas,6,stephendaniel,Campaign
Melanie Black,Libertarian,Texas,6,MelanieABlackf1,Campaign
Wesley Hunt,Republican,Texas,7,WesleyHuntTX,Campaign
Shawn Kelly,Libertarian,Texas,7,ShawnKelly2020,Campaign
Elizabeth Hernandez,Democratic,Texas,8,LizForTX8,Campaign
Chris Duncan,Libertarian,Texas,8,None,None
Johnny Teague,Republican,Texas,9,for_teague,Campaign
José Sosa,Libertarian,Texas,9,Missing,Missing
Mike Siegel,Democratic,Texas,10,siegelfortexas,Campaign
Roy Eriksen,Libertarian,Texas,10,royeriksen10,Campaign
Jon Mark Hogg,Democratic,Texas,11,jonmarkhogg,Campaign
Wacey Alpha Cody,Libertarian,Texas,11,WaceyCody,Campaign
Lisa Welch,Democratic,Texas,12,WelchforAll,Campaign
Trey Holcomb,Libertarian,Texas,12,TreyHolcomb,Campaign
Gus Trujillo,Democratic,Texas,13,GusForTX,Campaign
Jack Westbrook,Libertarian,Texas,13,ministerjWb,Personal
Adrienne Bell,Democratic,Texas,14,AdrBell,Campaign
Monica de la Cruz-Hernandez,Republican,Texas,15,Missing,Missing
Ross Lynn Leone,Libertarian,Texas,15,None,None
Irene Armendariz-Jackson,Republican,Texas,16,amazingurl09,Personal
Rick Kennedy,Democratic,Texas,17,RickKennedyTX17,Campaign
Ted Brown,Libertarian,Texas,17,None,None
Wendell Champion,Republican,Texas,18,ChampionTx2020,Campaign
Luke Spencer,Libertarian,Texas,18,LukeSpencer2020,Campaign
Vince Duncan,Independent,Texas,18,duncanvince23,Campaign
Tom Watson,Democratic,Texas,19,TomWatsonTX19,Campaign
Joe Burnes,Libertarian,Texas,19,JoeBurnes,Campaign
Mauro Garza,Republican,Texas,20,MauroGarzaTX21,Campaign
Jeffrey Blunt,Libertarian,Texas,20,None,None
Wendy Davis,politician,Texas,21,wendydavis,Campaign
Arthur DiBianca,Libertarian,Texas,21,None,None
Tommy Wakely,Green,Texas,21,Missing,Missing
Sri Preston Kulkarni,Democratic,Texas,22,SriPKulkarni,Campaign
"Joseph LeBlanc, Jr.",Libertarian,Texas,22,Missing,Missing
Gina Ortiz Jones,Democratic,Texas,23,ginaortizjones,Campaign
Beto Villela,Libertarian,Texas,23,None,None
Candace Valenzuela,Democratic,Texas,24,candacefor24,Campaign
Darren Hamilton,Libertarian,Texas,24,DHamilton2020,Campaign
Steve Kuzmich,Independent,Texas,24,stevekuzmich,Campaign
Mark Bauer,Independent,Texas,24,MarkBauer,Campaign
Julie Oliver,Democratic,Texas,25,JulieForTX25,Campaign
Bill Kelsey,Libertarian,Texas,25,None,None
Carol Iannuzzi,Democratic,Texas,26,caroltx26,Campaign
Mark Boler,Libertarian,Texas,26,markboler,Campaign
Ricardo de la Fuente,Democratic,Texas,27,ricky4congress,Campaign
Phil Gray,Libertarian,Texas,27,None,None
Sandra Whitten,Republican,Texas,28,None,None
Bekah Congdon,Libertarian,Texas,28,LibertyBeks,Campaign
Jaimy Blanco,Republican,Texas,29,blanco4congress,Campaign
Phil Kurtz,Libertarian,Texas,29,PhilKurtz3,Campaign
Tre Pennie,Republican,Texas,30,sgt_pennie,Campaign
Eric Williams,Independent,Texas,30,thefutured30,Campaign
Donna Imam,Democratic,Texas,31,donnaimamtx,Campaign
Clark Patterson,Libertarian,Texas,31,clarkpatterso12,Campaign
Genevieve Collins,Republican,Texas,32,gcforcongress,Campaign
Christy Mowrey Peterson,Libertarian,Texas,32,ElectMowrey,Campaign
Jason Sigmon,Independent,Texas,32,jasonxsigmon,Campaign
Fabian Vasquez,Republican,Texas,33,FCV2020Campaign,Campaign
Carlos Quintanilla,Independent,Texas,33,accionamerica,Campaign
Jason Reeves,Libertarian,Texas,33,None,None
Renedria Welton,Independent,Texas,33,Welton4US,Campaign
Rey Gonzalez,Republican,Texas,34,reygonzalez34,Campaign
Anthony Cristo,Libertarian,Texas,34,CristoDude,Campaign
Chris Royal,Independent,Texas,34,None,None
Jenny Sharon,Republican,Texas,35,Missing,Missing
Mark Loewe,Libertarian,Texas,35,None,None
"Jason Mata, Sr.",Independent,Texas,35,Missing,Missing
Rashad Lewis,Democratic,Texas,36,RLewis4Congress,Campaign
Chad Abbey,Libertarian,Texas,36,None,None
"Hal Ridley, Jr.",Green,Texas,36,Missing,Missing
Darren Parry,Democratic,Utah,1,darrenforutah,Campaign
Kael Weston,Democratic,Utah,2,kaelweston?lang=en,Campaign
J. Robert Latham,Libertarian,Utah,2,freeutahns,Campaign
Devin Thorpe,Democratic,Utah,3,devindthorpe,Campaign
Daniel Cummings,Constitution,Utah,3,Missing,Missing
Thomas McNeill,United Utah,Utah,3,None,None
Ben McAdams,Democratic,Utah,4,BenMcAdams,Campaign
John Molnar,Libertarian,Utah,4,Gear6A,Campaign
Jonia Broderick,United Utah,Utah,4,teamjonia2020,Campaign
Miriam Berry,Republican,Vermont,1,MiriamBerry3,Personal
Peter Becker,Independent,Vermont,1,None,None
Marcia Horne,Independent,Vermont,1,ElectHorne,Campaign
Christopher Helali,Communist,Vermont,1,ChrisHelali,Campaign
Shawn Orr,Independent,Vermont,1,None,None
Jerry Trudell,Independent,Vermont,1,None,None
Qasim Rashid,Democratic,Virginia,1,QasimRashid,Campaign
Scott Taylor,politician,Virginia,2,Scotttaylorva,Campaign
David Foster,Independent,Virginia,2,RsvpTruth,Campaign
John Collick,Republican,Virginia,3,johncollick,Campaign
Leon Benjamin,Republican,Virginia,4,Leon4Congress,Campaign
Cameron Webb,Democratic,Virginia,5,DrCameronWebb,Campaign
Nicholas Betts,Democratic,Virginia,6,VoteForBetts,Campaign
Nick Freitas,Republican,Virginia,7,TeamNickVA,Campaign
Jeff Jordan,Republican,Virginia,8,JeffJordan2020,Campaign
Aliscia Andrews,Republican,Virginia,10,alisciaandrews,Campaign
Manga Anantatmula,Republican,Virginia,11,Manga4Congress,Campaign
Jeffrey Beeler,Republican,Washington,1,Beeler4Congress,Campaign
Tim Hazelo,Republican,Washington,2,Missing,Missing
Carolyn Long,Democratic,Washington,3,ElectLong,Campaign
Douglas McKinley,Democratic,Washington,4,Missing,Missing
Dave Wilson,Democratic,Washington,5,Elect_DaveW,Campaign
Elizabeth Kreiselmaier,Republican,Washington,6,cleanupthehouse,Campaign
Craig Keller,Republican,Washington,7,None,None
Jesse Jensen,Republican,Washington,8,JesseJensenWA,Campaign
Doug Basler,Republican,Washington,9,dougbasler,Campaign
Beth Doglio,Democratic,Washington,10,BethDoglio,Campaign
Natalie Cline,Democratic,West Virginia,1,NatalieClineWV,Campaign
Cathy Kunkel,Democratic,West Virginia,2,Kunkel4Congress,Campaign
Hilary Turner,Democratic,West Virginia,3,HilaryTurnerWV,Campaign
Roger Polack,Democratic,Wisconsin,1,RogerforWI,Campaign
Peter Theron,Republican,Wisconsin,2,petertheron,Campaign
Derrick Van Orden,Republican,Wisconsin,3,derrickvanorden,Campaign
Tim Rogers,Republican,Wisconsin,4,RogersforCong,Campaign
Robert Raymond,Independent,Wisconsin,4,None,None
Tom Palzewicz,Democratic,Wisconsin,5,tomforwi,Campaign
Jessica King,Democratic,Wisconsin,6,#!,Campaign
Tricia Zunker,Democratic,Wisconsin,7,TriciaforWI,Campaign
Amanda Stuck,Democratic,Wisconsin,8,AmandaStuck8,Campaign
Lynnette Grey Bull,Democratic,Wyoming,1,GreyBull4WY,Campaign
Richard Brubaker,Libertarian,Wyoming,1,None,None
Jeff Haggit,Constitution,Wyoming,1,Jeff36982230,Campaign
Oreta Tufuga Mapu Crichton,Democratic,American Samoa,1,Missing,Missing
Meleagi Suitonu-Chapman,Democratic,American Samoa,1,ladyofthereef,Personal
Patrick Hynes,Libertarian,District of Columbia,1,None,None
Barbara Washington Franklin,Independent,District of Columbia,1,None,None
Omari Musa,Socialist Workers,District of Columbia,1,None,None
Natale Lino Stracuzzi,DC Statehood Green,District of Columbia,1,Missing,Missing
Amir Lowery,Independent,District of Columbia,1,princelowery,Campaign
David Krucoff,Independent,District of Columbia,1,dkrucoff,Campaign
John Cheeks,Independent,District of Columbia,1,None,None
Robert A. Underwood|Robert Underwood,Democratic,Guam,1,None,None
Aníbal Acevedo Vilá,Popular Democratic/Democratic,Puerto Rico,1,anibalacevedo,Campaign
Zayira Jordán Conde,Citizen's Victory Movement,Puerto Rico,1,drajordanconde,Campaign
Ada Norah Henriquez,Dignity Project,Puerto Rico,1,AdaHenriquez1,Campaign
Luis Roberto Piñero,Puerto Rico Independence,Puerto Rico,1,luisrobertoII,Campaign
Shekema George,Independent,United States Virgin Islands,1,None,None
