Tommy Wakely,"10/13/2020, 13:36:00",Despite what all the climate scientists like @MichaelEMann &amp; @ClimateHuman are telling us about this #ClimateEmergency &amp; the need to ban fracking @wendydavis isn’t listening to them. She will always put $$$ before science #TX21 @SierraClubAlamo @bexardems @OrganizeTexas https://t.co/1TtgdoyKCb,https://twitter.com/Wakely2020/status/1316009797804752896
Mark Bauer,"10/30/2020, 23:54:02",@adamwren All next week will do is clarify what kind of craziness we’re dealing with,https://twitter.com/MarkBauer/status/1322325922817757186
Tommy Wakely,"10/18/2020, 14:55:36","This morning I watched CBS &amp; wanted to share this video on the #ClimateEmergency with #TX21 voters @ClimateSATX We need #ClimateAction now &amp; it won’t come from fossil fuel candidates like @wendydavis She is part of the problem @SierraClubAlamo @TXGreens

https://t.co/bRMgz5QHLL",https://twitter.com/Wakely2020/status/1317841768172408834
Harry Burger,"10/03/2020, 06:33:01","@FoxyLeftist Wait, tech battle Bruce Wayne vs Donatello? Does Batman at least have Robin to even out the numbers a little?
Now I wonder, how does Leonardo dual wield katanas yet never spill any blood? In the cartoon the Foot Clan were robots, but not in the movies. #80sChildProblems",https://twitter.com/HarryRBurger/status/1312279472901623808
Harry Burger,"10/03/2020, 20:37:59","@kreativekonnect @WalkerBragman @NYGovCuomo So break the oligarchy. That's what elections are for. And if elections don't work, may God have mercy on us if it comes time to make good use of the 2nd Amendment.
A good UBI program &amp; universal healthcare including mental health would help quite a bit with those other problems.",https://twitter.com/HarryRBurger/status/1312492115184689153
Harry Burger,"10/16/2020, 16:47:39","There are a few Dems who get in DESPITE the Party machine. If they didn't help you get in, you don't need them, or owe them a penny. Please tell me when they hold out a hand for money, you spit in it! #APoxOnBothYourHouses https://t.co/S9BQQNgozW",https://twitter.com/HarryRBurger/status/1317145189983637505
John Molnar,"10/30/2020, 18:33:00",@Phant0mLupus Thank you!,https://twitter.com/Gear6A/status/1322245131437629440
David Young,"10/18/2020, 22:46:00","The debate is starting soon! Don't forget to watch the livestream at https://t.co/4yhIRo1JP4, or listen in on KMA AM 960, FM 99.1. Follow along with live updates from my team using #IA03 and #IA03Debate as well!",https://twitter.com/YoungForIowa/status/1317960149202587648
Wendy Davis,"10/21/2020, 23:04:12","If you cast your ballot by mail in Texas, you can now check online to make sure it was received! Here’s how:
https://t.co/EmS88rGnxe",https://twitter.com/wendydavis/status/1319051893495062528
Harry Burger,"10/31/2020, 16:13:38","Can verify, was one of those people.
""Keep the pen, I just need you to fill out the signature spot yourself, everything else has to match the BoE record exactly &amp; I have that."" https://t.co/coZtFDXrzZ",https://twitter.com/HarryRBurger/status/1322572446713712640
David Foster,"10/13/2020, 00:11:44",WTP are sending Patriot Warriors to join the 117th Fighting Congress.  https://t.co/PmNNXMlJ3C  VA2 PEACE... https://t.co/Z71pzD3zIR,https://twitter.com/RsvpTruth/status/1315807397995335681
Tommy Wakely,"10/25/2020, 14:32:01",Voting for leaders who understand this #ClimateEmergency &amp; who will take appropriate #ClimateAction to deal with it is essential if we are to avoid a #ClimateApocalypse #TX21 The two major party fossil fuel candidates @chiproytx &amp; @wendydavis will not save us @thgreendoc https://t.co/w6A3Yp9bB2 https://t.co/hyFbx0jQMQ,https://twitter.com/Wakely2020/status/1320372547872034816
Tommy Wakely,"11/01/2020, 14:28:37","I think it’s fair to say that Austin has become a mecca for folks who have a lot of money, upper-middle-class people who are good people, who believe in social &amp; economic justice but don’t have a clue to what the rest of us in #TX21 need &amp; want. ⁦ https://t.co/gNc48nlCZV",https://twitter.com/Wakely2020/status/1322908408111112192
Kenneth Tucker,"10/09/2020, 00:08:19",About #ThursdayNightFootball am I the only #chicago #sports fan that rolls his eyes when Eddie Vedder is interjected into this sanctimonious space? #beardown #BearsvsBucs,https://twitter.com/aguyfromindiana/status/1314356986797068289
Jonia Broderick,"10/15/2020, 02:22:54",@Atticus59914029 Oh my goodness that brings back good memories!!!,https://twitter.com/teamjonia2020/status/1316565179476238336
Harry Burger,"10/09/2020, 02:05:08","I was pleased to have an opportunity to share stories I learned from @ShinnecockGov in the Meet the Candidates session when addressing how #ClimateChange is also a racial &amp; social justice issue. While advocating to stop Southampton from desecrating their burial sites, I learned",https://twitter.com/HarryRBurger/status/1314386383692337152
Mark Bauer,"10/28/2020, 03:54:24",@MikeyY626 And in the city where you carved out a stellar career. It’s hard not to be romantic about baseball,https://twitter.com/MarkBauer/status/1321299252220465152
Harry Burger,"10/13/2020, 04:15:03","@Vector563 @wchanley @socialiststeve6 @ProudSocialist @4aPeoplesParty I took up karate after leaving the program, the most important lesson there is to never strike first, always strike last.",https://twitter.com/HarryRBurger/status/1315868629230120961
Scott Taylor,"10/23/2020, 01:51:30",Malarkey!,https://twitter.com/Scotttaylorva/status/1319456383885037568
Kenneth Tucker,"10/18/2020, 13:06:43","#HappySunday #IN05 my latest road journal for consumption by the #Voters of #Indiana 

https://t.co/fyRKNLiime",https://twitter.com/aguyfromindiana/status/1317814368600469504
Wendy Davis,"10/29/2020, 17:24:30","I can't wait for our Out and Proud (to vote!) Conversation with the one and only @JVN tonight at 6pm CDT! Please join us by signing up at the link below!
https://t.co/9YKSOZmiTs",https://twitter.com/wendydavis/status/1321865506425462785
John Molnar,"10/13/2020, 16:46:10","@LaurentideFree1 It really is incredible that psychedelics have such a strong relationship with all of human history , but suddenly in the last 50 years they're considered bad while actually dangerous and addictive compounds are manufactured in a lab and pushed by men in white coats",https://twitter.com/Gear6A/status/1316057653496381440
Kenneth Tucker,"10/27/2020, 20:53:24",Early voting in #IN05 is as different an experience as the communities I’ll be representing. Long waits in the two spots in Marion County. Many more options and much shorter lines throughout Hamilton County https://t.co/IPFPWer2FF,https://twitter.com/aguyfromindiana/status/1321193303530942466
John Molnar,"10/24/2020, 01:38:59",@PoliticsWheel Its is. My turn to cook for the wife tonight,https://twitter.com/Gear6A/status/1319815621723541504
David Young,"10/06/2020, 01:10:05","While Cindy Axne is talking about rural health care, she didn’t mention how her public option (i.e. government-run) health care plan would reduce rural healthcare access. #IA03Debate #IA03 https://t.co/jpfB7iVUNM",https://twitter.com/YoungForIowa/status/1313285365583798272
Harry Burger,"10/21/2020, 05:12:04","@DrCABerry @ClintSmithIII @LizTweetsThings Personally I want to see this repealed, &amp; everyone from the President to the Privates involved in the Guantanamo Bay torture of ""unlawful enemy combatants"" held to the Nuremberg standard, ""following orders"" is not a valid excuse for obvious evil.",https://twitter.com/HarryRBurger/status/1318782082588573697
Tommy Wakely,"10/24/2020, 21:33:18",How #TX21 Catholic’s vote this election cycle will determine who will represent our district in Congress for the next two years @TX21Indivisible. If Catholic Social Teaching is your guide you will come to the conclusion to vote Faith over Party &amp; mark your ballot for Tommy Wakely https://t.co/Mc4T26XEjA,https://twitter.com/Wakely2020/status/1320116177813835782
David Foster,"10/06/2020, 16:21:26",WTP THE ELITES WHO FEAR MONGERED CV19 NEED TO BE PROSECUTED!!! https://t.co/fvZYxN2WlN  VA2 PEACE... https://t.co/u3QxL9Xbin,https://twitter.com/RsvpTruth/status/1313514712542388226
Rae Hart Anderson,"10/26/2020, 03:36:09","MN:  Hagedorn vs Feehan   
Feehan's been shot at he said. He's safely BACK IN MN today, &amp; he is #NOTprolife4BABIES--our children eliminated EVEN ON A VET'S WATCH? 
He stands by &amp; WHISTLES 'vote4me' TOONS, DURING A REAL WAR!  #ProtectorOfSome?  

A former protector--disconnected.",https://twitter.com/GodisHere2day4U/status/1320569883021758464
Rae Hart Anderson,"10/31/2020, 01:53:45",Minnesota nice! https://t.co/UoRknuVTJh,https://twitter.com/GodisHere2day4U/status/1322356051056865280
Tommy Wakely,"10/27/2020, 15:14:26",Hospitals across the nation could soon be forced to ration care as they are about to do in Utah as COVID-19 continues to strain the healthcare industry #TX21. I support #MedicareForAll but ⁦@wendydavis⁩ says NO! ⁦@SEIU⁩ ⁦@NationalNurses⁩  https://t.co/McXrwjPnQG,https://twitter.com/Wakely2020/status/1321108000350838789
Harry Burger,"10/16/2020, 05:59:13","@No39510639 If ever there was a year to show the world that so many things we thought were almost impossible, 2020 is it. There's also a secondary goal, if I can't win, I'm hoping to spoil the election for the Dems &amp; create selfish best interest to change us to ranked choice voting.",https://twitter.com/HarryRBurger/status/1316982005410693123
Dan Feehan,"10/22/2020, 13:09:28","Politicians like @JimHagedornMN have long-forgotten about people like us here in #MN01. They’ve become more interested in lining their own pockets &amp; taking care of those around them, than doing what’s right. I promise that no matter how tough the fighting gets, I will never quit. https://t.co/ElrEg6JUzO",https://twitter.com/danielfeehan/status/1319264609145180163
Jonia Broderick,"10/26/2020, 19:43:16",Great news and a wonderful endorsement! https://t.co/QieCqIJh8U,https://twitter.com/teamjonia2020/status/1320813266633854977
Tommy Wakely,"10/11/2020, 18:25:34","You got it @YaronFishman we need to untether health insurance from employment &amp; I’m glad to see @karaforcongress wants to do that but so many other candidates like @wendydavis don’t want #MedicareForAll But she’s a Democratic &amp; I will always vote Party over Policy, right #TX21? https://t.co/H8BHKSza3a",https://twitter.com/Wakely2020/status/1315357890866278404
Harry Burger,"10/17/2020, 23:36:04","Look who pays for these, it's not even the candidate's own campaign!
Everything from my campaign is paid for by ""Friends of Harry R. Burger"", that's funded ONLY by @GreenNassau (all from passing a hat at meetings to real people), or real live Americans. https://t.co/rBYIHS8HFT",https://twitter.com/HarryRBurger/status/1317610359059042305
Harry Burger,"10/03/2020, 14:16:34","Let the companies get creative with saving themselves without tax $. Most of what she gives them will not actually go to wages of frontline workers this way; all goes to them if you #PrioritizePeople. 
https://t.co/E0sC7WYIsd",https://twitter.com/HarryRBurger/status/1312396125052305408
Tommy Wakely,"10/11/2020, 14:30:33",The Israeli &amp; Palestinian conflict is one of the most important Middle East issues today &amp; yet not a word from @wendydavis as to her policy position @indivisibleATX I support a 2-state solution &amp; until that happens I support the #BDS movement #TX21 @Palestine_UN @PalestineToday https://t.co/cNwTgF8SS1,https://twitter.com/Wakely2020/status/1315298749913145344
Christy Smith,"10/11/2020, 02:04:47","@TommieBoy312 Hi @TommieBoy312, if you fill out this form someone from my team can deliver to you: https://t.co/IAceczVqZU",https://twitter.com/ChristySmithCA/status/1315111070759968768
Harry Burger,"10/03/2020, 20:23:43","@kreativekonnect @WalkerBragman @NYGovCuomo That's not a good reason to not lock down - that's an argument for a UBI so everyone can stay home &amp; still pay the bills. If your #1 goal is not the smallest number of dead humans, you're doing it wrong.",https://twitter.com/HarryRBurger/status/1312488523530870785
John Molnar,"10/19/2020, 15:58:17",@MarthaBueno18 Vote Jo not Joe https://t.co/3RoflSVQNc,https://twitter.com/Gear6A/status/1318219931142574080
Tommy Wakely,"10/31/2020, 14:33:29","Despite what this article says, that ⁦@chiproytx⁩ &amp; ⁦@wendydavis⁩ share very little in common politically, they actually do #TX21. They both support fracking &amp; the death penalty &amp; both oppose citizenship for immigrants serving in our military.  https://t.co/3BQ3G3icM4",https://twitter.com/Wakely2020/status/1322547246479613952
Kenneth Tucker,"10/21/2020, 12:44:54",@ConanOBrien @TeamCoco @adobemax https://t.co/wXo2ppStFm,https://twitter.com/aguyfromindiana/status/1318896040305692681
Joe Cunningham,"10/29/2020, 18:09:43","The Money Bomb donor wall is getting PACKED! Donate $25 and we’ll add your name to the list! 

Pitch in now: https://t.co/1D1CB6TlIe https://t.co/uSdkUE8KnD",https://twitter.com/JoeCunninghamSC/status/1321876887493349379
Joe Cunningham,"10/07/2020, 01:54:59","Thanks for these kind words, Jacque. So happy we were able to help save your business in these tough times. It’s about results, not rhetoric. https://t.co/39TvOnkhCH",https://twitter.com/JoeCunninghamSC/status/1313659052988215297
Darren Hamilton,"10/28/2020, 17:00:57","Not just bookstores (one of my personal favorites), but ALL independent businesses as often as possible. These are the foundations of our economy. https://t.co/AOEPxxzNxM",https://twitter.com/DHamilton2020/status/1321497191165427712
Harry Burger,"10/03/2020, 00:24:16",@RealSteveCox @ann_rivkah That's why I'm trying to keep BOTH of the Big 2 out of my Congressional seat!,https://twitter.com/HarryRBurger/status/1312186671782227968
Christy Smith,"10/06/2020, 18:08:23",My heart goes out to Armenian community who are worried about their friends and family at home and their homeland. I strongly condemn the unprovoked violence by Turkey and Azerbaijan.,https://twitter.com/ChristySmithCA/status/1313541629911818240
Christy Smith,"10/04/2020, 21:38:53","Amazing morning at our sign-waving rally in Santa Clarita! Thanks to everyone who came out - #CA25 is fired up and ready to VOTE. 

Look out for your ballots and let’s flip this district! 💙 https://t.co/G1kGMioTSF",https://twitter.com/ChristySmithCA/status/1312869825522397186
David Young,"10/04/2020, 18:42:01",Wishing everyone across Iowa a safe and blessed Sunday! https://t.co/dA4euvx7Ay,https://twitter.com/YoungForIowa/status/1312825318852497409
Christy Smith,"10/09/2020, 23:18:15","#CA25 deserves a representative who will fight for:

✅Equal pay for equal work
✅Paid family leave
✅Reproductive freedom

Read Oana’s full letter: https://t.co/huIAMsPi5q https://t.co/RmXJpMvlgP",https://twitter.com/ChristySmithCA/status/1314706774289604608
Harry Burger,"11/01/2020, 15:59:09","I recently spoke with a career meteorologist who commented that warmer oceans don't mean a greater number of storms, but the ones that form are increasingly likely to hit Category 3+, to do more damage.
Add the increased damage from storms like this to the cost of doing nothing. https://t.co/oDCNKE9Erx",https://twitter.com/HarryRBurger/status/1322931191041953793
Scott Taylor,"10/09/2020, 12:27:23","Do you support packing the U.S. Supreme Court, @ElaineLuriaVA ?",https://twitter.com/Scotttaylorva/status/1314542977331724288
Joe Cunningham,"10/29/2020, 16:26:55",Pass the John Lewis Voting Rights Act. It's awaiting action in the Senate. https://t.co/OJJMs56khn,https://twitter.com/JoeCunninghamSC/status/1321851016934019078
Harry Burger,"10/16/2020, 15:35:22",@allinoops @LisaForMaine @HowieHawkins I'm proud to have given money to @LisaForMaine's campaign &amp; helped boost her social media presence. May she be the first American Green Senator!,https://twitter.com/HarryRBurger/status/1317127000214130692
Joe Cunningham,"10/29/2020, 16:12:54","The day after I announced for Congress in 2017, my wife and I found out she was pregnant. So, that was an interesting week. https://t.co/Mc0k9stC56",https://twitter.com/JoeCunninghamSC/status/1321847487825666049
Harry Burger,"10/15/2020, 12:35:11","Watch me debate the Big 2 candidates for Congress in NY District 2 at 7:30 tonight, hosted by the @LWVNYS! 
https://t.co/D6B3DkoVqD",https://twitter.com/HarryRBurger/status/1316719268634021888
John Molnar,"10/15/2020, 15:37:25",@TheDailyTrauma @PhillipALammi Thank you for your support!,https://twitter.com/Gear6A/status/1316765126582820869
Rae Hart Anderson,"11/01/2020, 14:43:37","It's November 1st, 2020 in America, &amp; All Saints Day.  Our Mom went to heaven on this very day a few years ago at 90. Grateful our family is for the Bible read in the morning w/pancakes and hot coffee;  with eggs always and bacon sometimes...and our #GrandparentsPresent with us!",https://twitter.com/GodisHere2day4U/status/1322912183349473283
Scott Taylor,"10/20/2020, 20:32:59",Know the feeling. https://t.co/fzs3soBo2m,https://twitter.com/Scotttaylorva/status/1318651449887383553
John Molnar,"10/09/2020, 22:31:02",@Latinos4Lib Maybe we should try ending the disconnect of politicians and the double standards?,https://twitter.com/Gear6A/status/1314694890102513664
Wendy Davis,"10/13/2020, 22:21:20",Remarkable. This is a testament to the tireless efforts of so many volunteers working to ensure Texans can express their voices at the ballot box. Let's maximize these next 3 weeks to #GetOutTheVote! https://t.co/atyVSuYQhl https://t.co/wbIDGstLGd,https://twitter.com/wendydavis/status/1316142002845736960
Tommy Wakely,"10/13/2020, 23:25:35","Why settle for @wendydavis or @chiproytx given that neither candidate has been consistent in their policy positions #TX21? The attached old newspaper clippings from time as a UU minister show that if nothing else I’ve been consistent. 

@ATXInterfaith @LIVofTX @Dr_RREAL https://t.co/ogOxTkwkqG",https://twitter.com/Wakely2020/status/1316158170516148231
Harry Burger,"10/27/2020, 13:37:12","@MdmRobinHood We haven't been back to the moon in 50 years, we actually made 3 complete copies of all the drawings &amp; documents for how we did it, all 3 places holding onto those independently decided ""2 copies is enough"" &amp; destroyed theirs, w/o talking to the other 2.",https://twitter.com/HarryRBurger/status/1321083530991013889
Rae Hart Anderson,"10/25/2020, 15:08:41","Tina Smith bites the dust in MN. 

Minnesotans know that naming sins is not as deadly as killing millions of our babies -- AND SELLING TINY HEARTS, LIVERS, KIDNEYS--PIECEMEAL MURDERS OF THE HELPLESS LITTLE ONES.  

May God forgive us, and send us God's help--Bless His holy name!",https://twitter.com/GodisHere2day4U/status/1320381774883684352
Christy Smith,"10/18/2020, 22:19:25",@donwinslow Campaign👏finance👏reform👏,https://twitter.com/ChristySmithCA/status/1317953457802731520
Wendy Davis,"10/27/2020, 20:00:01",I’m thrilled to be joined by the fabulous @JVN this Thursday at 6pm CDT for an Out (to vote) &amp; Proud (to do it!) conversation!! Please join us for this unforgettable event by signing up here: https://t.co/9YKSOZmiTs https://t.co/vwOXFOM8ci,https://twitter.com/wendydavis/status/1321179868231430145
David Young,"10/07/2020, 21:50:54","David has been endorsed by the National Federation of Independent Businesses, @NFIB. He’s supported Iowa businesses by lowering taxes and reducing red tape that prevents Iowans from growing and expanding. #IA03 #IA03Debate https://t.co/den8yz7dN2",https://twitter.com/YoungForIowa/status/1313960017385619458
Darren Hamilton,"10/29/2020, 15:58:28",Ask me anything.,https://twitter.com/DHamilton2020/status/1321843855419973634
Scott Taylor,"10/27/2020, 01:44:57","How about congratulating the strong working mother who just ascended to the highest court in the land, sworn in by a black judge on same court? I remember serving with you at a time when you would have done so. Sad. https://t.co/XFO39FFCzS",https://twitter.com/Scotttaylorva/status/1320904283580190722
David Foster,"10/03/2020, 00:06:31",IF YOU COULD OR CAN VOTE IN VA2 https://t.co/fvZYxNkxdl WOULD OR WILL YOU??? PEACE... https://t.co/gFil7aVKm0,https://twitter.com/RsvpTruth/status/1312182206211612672
Kenneth Tucker,"10/17/2020, 20:47:06",All over #IN05 again today #Libertarian on the loose #ALLIN for #indiana #Equality #education #environment #teamtucker #tuckerforindiana https://t.co/4oVctwluRy,https://twitter.com/aguyfromindiana/status/1317567837943308289
Harry Burger,"10/25/2020, 19:41:08","@xixtas @smelliefloyd @JayThePopulist @FiascoLinguini Goal- a trans woman of color can marry a nonbinary person who crossed the border illegally as a child, defending their backyard marijuana farm with guns if they want to, getting their healthcare for free, voting without needing to show ID, not harassed by neighbors or government.",https://twitter.com/HarryRBurger/status/1320450338017726469
Tommy Wakely,"10/26/2020, 13:02:54","From Sept. to Oct. 17, despite the CDC eviction ban, almost 10,000 eviction actions have been filed in Arizona, Florida, Georgia, Tennessee &amp; TX by large corporate landlords #TX21. Profit before People is ⁦@wendydavis⁩ mantra ⁦@TXGreens⁩ https://t.co/S28lLfQOsJ",https://twitter.com/Wakely2020/status/1320712508030812160
Harry Burger,"10/17/2020, 05:44:33","@richimedhurst @Twitlertwit I'm working on it.
Need help, send 💰 &amp; volunteers https://t.co/qEzdZ2GfWP",https://twitter.com/HarryRBurger/status/1317340702641164293
Scott Taylor,"10/13/2020, 19:23:51",Judge Barrett is brilliant https://t.co/ynB4MmUtuU,https://twitter.com/Scotttaylorva/status/1316097335093493762
Scott Taylor,"10/20/2020, 23:05:01",Live #VA02 debate happening now. Watch here- https://t.co/XU11qZnnls,https://twitter.com/Scotttaylorva/status/1318689708537413634
Kenneth Tucker,"10/27/2020, 01:37:15","You waste first two timeouts, then you don’t want ball back? Is it just me or is Nagy getting even worse? #CHIvsLAR",https://twitter.com/aguyfromindiana/status/1320902349037195264
Kenneth Tucker,"10/24/2020, 20:50:03",C’mon dl #iowa ol winning so far in #rossaisde @rossadebrigade #IOWAvsPUR,https://twitter.com/aguyfromindiana/status/1320105296430325763
John Molnar,"10/29/2020, 15:20:43",@brycejacksoncvt @AP4Liberty The state health department mandating to my wife's OBGYN that I couldn't be present for any ultrasounds all year certainly isn't an indicator of small government and respecting individual rights,https://twitter.com/Gear6A/status/1321834356491669507
Harry Burger,"11/01/2020, 02:15:28","@vikingtwothree Right, I figured that out again while I was working on door hangers. Came back to correct that lol.",https://twitter.com/HarryRBurger/status/1322723905849696257
Scott Taylor,"10/27/2020, 01:47:35","Thoughts, @ElaineLuriaVA ? https://t.co/ndpdgpzVaA",https://twitter.com/Scotttaylorva/status/1320904946649337856
Harry Burger,"10/28/2020, 15:32:44","@BrianLehrer rep called me back, said they decided not to include me because I haven't raised enough money to be a viable candidate. That's because the media is constantly erasing @gpny &amp; we refuse the corporate 💰!
Demand equal access right now! Call (646) 435-7280",https://twitter.com/HarryRBurger/status/1321474992559837191
Tommy Wakely,"10/25/2020, 13:51:35",Wealthy residents in some of the small cities around San Antonio are drilling private wells to water 💦 their lawns #TX21. It’s a practice that has to be stopped ⁦@SierraClubAlamo⁩ for a number of reasons including the current drought. ⁦ https://t.co/bpWmeMST3h,https://twitter.com/Wakely2020/status/1320362370821197824
Rae Hart Anderson,"10/19/2020, 15:44:51","""I ,  I AM He Who blots out your transgressions for My own sake, and I will NOT remember YOUR sins."" -- God  
--Isaiah 43:25 ESV

So ask!  God cannot lie. Ask! Say a simple heartfelt, ""THANK YOU!""  Remember God is good, and God is for you!!

""Be not afraid!"" 

""In God we Trust!""",https://twitter.com/GodisHere2day4U/status/1318216549296230401
Wendy Davis,"10/16/2020, 23:30:46","If you live in San Antonio and need a ride to the polls, check out the article below to find an option that works for you. #TX21
https://t.co/LVeox3DMKW",https://twitter.com/wendydavis/status/1317246637912117249
Wendy Davis,"10/31/2020, 22:06:30","Make sure you have a plan to vote on #ElectionDay2020. Go to https://t.co/vp8NyxamjS to find out where to go and what to bring. Your vote matters in this election, make your voice heard! #TX21
https://t.co/vp8NyxamjS",https://twitter.com/wendydavis/status/1322661251537866752
